,#,player,team,age,gp,w,l,min,"pts
off to","2nd
pts",fbps,pitp,"opp pts
off to","opp
2nd pts","opp
fbps","opp
pitp",blk,blka,pf,pfd,season
10753,367,Saben Lee,DET,23,37,8,29,16.3,1.2,0.3,1.3,2.9,6.0,4.3,3.8,19.0,0.3,0.6,1.2,1.8,'21-22
10754,373,Bismack Biyombo,PHX,29,36,30,6,14.1,0.8,1.4,0.2,4.7,4.2,3.7,2.9,11.4,0.7,0.2,1.9,1.7,'21-22
10755,373,Brandon Goodwin,CLE,26,36,19,17,13.9,0.4,0.3,0.4,2.3,5.1,3.8,3.1,13.1,0.0,0.4,1.1,1.0,'21-22
10756,373,Elijah Hughes,POR,24,36,15,21,12.1,0.7,0.3,0.6,0.9,5.6,4.1,4.4,13.1,0.2,0.1,1.1,0.6,'21-22
10757,373,Isaiah Jackson,IND,20,36,9,27,15.0,0.9,1.7,0.8,6.0,6.3,4.7,4.1,16.1,1.4,0.3,2.6,2.0,'21-22
10758,373,Justin Champagnie,TOR,21,36,21,15,7.8,0.5,0.8,0.3,1.2,2.4,2.1,2.0,6.9,0.1,0.1,0.9,0.3,'21-22
10759,373,Killian Tillie,MEM,24,36,27,9,12.8,0.5,0.9,0.3,0.7,3.8,2.6,3.9,12.1,0.4,0.3,1.6,0.3,'21-22
10760,373,Malcolm Brogdon,IND,29,36,14,22,33.5,2.0,1.3,1.7,8.5,10.9,9.3,8.3,34.4,0.4,1.1,2.0,3.7,'21-22
10761,373,Robin Lopez,ORL,34,36,9,27,17.0,0.6,1.8,0.1,5.8,6.0,4.9,4.5,16.5,0.5,0.1,1.9,1.6,'21-22
10762,381,Enes Freedom,BOS,30,35,20,15,11.8,0.4,1.8,0.1,2.6,3.5,3.3,2.7,9.9,0.4,0.5,1.2,0.8,'21-22
10763,381,Leandro Bolmaro,MIN,21,35,19,16,6.9,0.1,0.2,0.3,0.7,2.4,1.3,1.5,5.8,0.0,0.0,0.7,0.5,'21-22
10764,381,Lonzo Ball,CHI,24,35,22,13,34.6,1.9,1.6,2.5,2.6,11.4,9.2,8.6,32.9,0.9,0.5,2.4,1.1,'21-22
10765,384,Chris Chiozza,GSW,26,34,21,13,10.9,0.5,0.4,0.2,0.3,4.5,2.7,2.6,9.8,0.0,0.2,0.9,0.4,'21-22
10766,384,Jake Layman,MIN,28,34,20,14,6.8,0.4,0.4,0.6,1.2,2.3,2.1,1.6,6.1,0.1,0.1,0.4,0.4,'21-22
10767,384,Marquese Chriss,DAL,24,34,24,10,10.2,0.8,0.7,0.4,3.1,4.1,2.9,3.0,10.6,0.4,0.6,1.9,1.0,'21-22
10768,384,Ricky Rubio,IND,31,34,20,14,28.5,1.9,0.7,0.9,3.8,10.3,6.8,7.2,27.9,0.2,0.8,2.2,2.9,'21-22
10769,388,JT Thor,CHA,19,33,18,15,7.9,0.2,0.4,0.2,0.9,2.8,2.2,2.8,8.5,0.3,0.1,0.8,0.5,'21-22
10770,388,Paul Millsap,PHI,37,33,22,11,11.4,0.5,1.1,0.1,2.1,3.9,3.2,4.2,11.3,0.4,0.2,2.0,0.8,'21-22
10771,388,Terry Taylor,IND,22,33,7,26,21.6,1.3,2.9,0.8,7.2,8.8,6.2,6.7,24.1,0.2,0.4,1.8,1.2,'21-22
10772,391,Day'Ron Sharpe,BKN,20,32,12,20,12.2,1.0,2.2,0.4,5.2,4.0,2.7,3.4,12.4,0.5,0.4,1.9,1.1,'21-22
10773,391,Dillon Brooks,MEM,26,32,22,10,27.7,3.2,1.7,2.8,8.9,7.5,6.6,7.5,25.3,0.3,0.8,3.3,3.4,'21-22
10774,391,Keifer Sykes,IND,28,32,6,26,17.7,1.4,0.3,1.0,1.9,6.5,4.7,4.3,18.9,0.1,0.2,1.6,0.5,'21-22
10775,391,Klay Thompson,GSW,32,32,17,15,29.4,3.1,2.4,3.0,4.4,10.3,7.9,8.6,28.4,0.5,0.4,1.7,1.3,'21-22
10776,391,Luka Garza,DET,23,32,3,29,12.2,1.0,1.9,0.2,2.8,5.6,2.9,3.4,13.4,0.2,0.5,1.7,1.8,'21-22
10777,391,Santi Aldama,MEM,21,32,20,12,11.2,0.4,1.3,0.8,2.9,3.3,3.0,3.7,11.8,0.3,0.2,1.1,0.8,'21-22
10778,397,Andre Iguodala,GSW,38,31,20,11,19.4,0.7,0.3,0.5,1.7,5.6,5.5,4.5,16.3,0.7,0.1,1.1,1.2,'21-22
10779,397,Ed Davis,CLE,33,31,15,16,6.5,0.1,0.4,0.0,0.7,2.5,1.4,1.6,4.8,0.3,0.0,1.1,0.4,'21-22
10780,397,James Bouknight,CHA,21,31,15,16,9.8,0.6,0.7,0.8,1.9,3.6,3.7,3.0,9.5,0.0,0.5,0.9,0.7,'21-22
10781,397,Keljin Blevins,POR,26,31,4,27,11.3,0.5,0.5,0.5,0.7,4.6,4.8,3.4,12.0,0.0,0.2,0.9,0.2,'21-22
10782,397,Markus Howard,DEN,23,31,17,14,5.7,0.9,0.3,0.8,0.5,1.4,1.3,1.7,6.0,0.0,0.3,0.5,0.5,'21-22
10783,397,Paul George,LAC,32,31,18,13,34.8,3.4,1.5,2.1,6.6,11.6,10.2,8.8,33.8,0.4,0.9,2.4,5.1,'21-22
10784,403,Bruno Fernando,HOU,23,30,15,15,5.1,0.3,1.0,0.1,2.2,2.3,1.5,1.5,4.7,0.4,0.2,0.8,0.7,'21-22
10785,403,Kelan Martin,BOS,26,30,14,16,15.0,0.6,0.7,0.8,2.2,5.0,4.4,3.8,15.9,0.3,0.3,1.2,0.3,'21-22
10786,403,Kevin Knox II,ATL,22,30,18,12,7.4,0.6,0.4,0.6,1.0,2.7,2.5,1.5,7.1,0.1,0.1,0.6,0.5,'21-22
10787,403,Semi Ojeleye,LAC,27,30,14,16,13.5,0.6,0.8,0.2,0.9,5.6,4.0,3.9,14.1,0.2,0.3,1.0,0.8,'21-22
10788,403,Terence Davis,SAC,25,30,11,19,17.9,1.8,1.0,2.0,3.8,6.1,5.8,3.8,17.5,0.4,0.5,2.3,1.1,'21-22
10789,403,Vit Krejci,OKC,22,30,8,22,23.0,1.1,0.3,0.8,2.2,8.3,7.2,5.2,24.0,0.3,0.3,2.2,0.7,'21-22
10790,409,Damian Lillard,POR,31,29,12,17,36.4,2.8,1.7,1.9,6.3,12.4,8.0,10.1,37.9,0.4,0.8,1.3,5.2,'21-22
10791,409,Joe Wieskamp,SAS,22,29,11,18,7.1,0.3,0.4,0.2,0.3,1.8,1.8,1.3,6.4,0.1,0.1,0.5,0.2,'21-22
10792,409,Kyrie Irving,BKN,30,29,14,15,37.6,3.1,2.1,3.5,8.8,12.0,11.0,9.6,35.7,0.6,0.9,2.8,3.8,'21-22
10793,412,Skylar Mays,ATL,24,28,17,11,7.9,0.3,0.1,0.1,1.5,3.1,2.5,2.0,8.0,0.0,0.2,0.3,0.4,'21-22
10794,412,Zach Collins,SAS,24,28,14,14,17.9,1.1,1.3,0.3,3.7,6.7,5.4,5.1,18.6,0.8,0.6,2.4,2.0,'21-22
10795,414,Cody Zeller,POR,29,27,13,14,13.1,0.5,1.2,0.4,3.7,4.7,3.3,2.9,12.7,0.2,0.5,2.1,1.6,'21-22
10796,414,T.J. McConnell,IND,30,27,9,18,24.2,1.2,0.6,0.6,5.6,9.0,7.3,6.3,26.4,0.4,0.4,2.0,1.4,'21-22
10797,414,Thomas Bryant,WAS,24,27,8,19,16.3,0.7,0.9,0.7,4.1,4.8,4.6,3.7,17.0,0.8,0.3,1.6,1.4,'21-22
10798,417,Derrick Rose,NYK,33,26,11,15,24.5,1.3,0.9,1.6,5.7,7.1,6.5,4.3,19.8,0.5,0.7,0.6,1.0,'21-22
10799,417,Sam Hauser,BOS,24,26,20,6,6.1,0.2,0.2,0.2,0.3,2.1,2.0,2.0,5.9,0.1,0.0,0.3,0.0,'21-22
10800,417,Wenyen Gabriel,LAL,25,26,8,18,13.8,0.4,1.3,0.4,3.5,4.4,3.8,3.3,14.4,0.4,0.6,2.6,1.3,'21-22
10801,420,Justin Robinson,DET,24,25,13,12,12.1,0.6,0.2,0.6,0.6,5.2,3.5,3.8,13.3,0.0,0.0,1.1,0.8,'21-22
10802,420,Lindy Waters III,OKC,24,25,6,19,18.6,2.0,0.7,2.4,1.3,6.4,5.4,4.1,17.7,0.3,0.1,1.2,0.4,'21-22
10803,420,Nerlens Noel,NYK,28,25,10,15,22.5,1.0,1.0,0.1,2.2,6.8,5.0,5.2,19.4,1.2,0.2,2.7,1.8,'21-22
10804,423,Brandon Williams,POR,22,24,2,22,26.7,1.9,1.5,1.3,5.0,11.4,9.0,9.0,26.4,0.4,0.9,2.2,3.1,'21-22
10805,423,Daishen Nix,HOU,20,24,3,21,10.9,0.3,0.2,0.4,1.7,5.5,3.1,3.3,12.8,0.0,0.3,0.9,0.9,'21-22
10806,423,Denzel Valentine,UTA,28,24,14,10,9.2,0.4,0.2,0.2,0.5,3.1,2.5,2.6,8.8,0.0,0.0,0.8,0.1,'21-22
10807,423,Kevin Pangos,CLE,29,24,16,8,6.9,0.2,0.0,0.0,0.7,2.1,2.0,1.8,6.9,0.0,0.0,0.5,0.4,'21-22
10808,423,Kira Lewis Jr.,NOP,21,24,6,18,14.2,1.0,0.5,1.3,3.5,5.6,4.0,3.7,13.8,0.0,0.3,0.7,0.6,'21-22
10809,423,Trevor Ariza,LAL,37,24,8,16,19.3,0.3,0.6,0.5,1.1,6.8,5.0,7.1,21.3,0.3,0.1,0.8,0.8,'21-22
10810,423,Usman Garuba,HOU,20,24,2,22,10.0,0.2,0.6,0.2,1.2,3.4,2.8,2.3,10.8,0.5,0.3,1.2,0.3,'21-22
10811,430,Alize Johnson,NOP,26,23,14,9,7.3,0.3,0.9,0.4,1.5,2.7,2.5,1.8,8.5,0.0,0.3,0.8,0.5,'21-22
10812,430,Boban Marjanovic,DAL,33,23,15,8,5.6,0.4,0.7,0.0,3.0,2.3,0.8,1.3,4.0,0.1,0.2,1.0,0.9,'21-22
10813,430,Brad Wanamaker,WAS,32,23,10,13,13.9,0.7,0.2,0.5,1.4,5.1,4.0,4.6,13.3,0.3,0.5,2.0,1.3,'21-22
10814,430,Charles Bassey,PHI,21,23,11,12,7.3,0.1,1.1,0.1,2.5,3.0,2.1,2.6,5.9,0.7,0.1,1.4,0.6,'21-22
10815,434,Charlie Brown Jr.,PHI,25,22,16,6,8.1,0.4,0.3,0.4,0.8,2.7,2.5,2.5,7.5,0.2,0.2,0.8,0.4,'21-22
10816,434,David Duke Jr.,BKN,22,22,10,12,15.5,0.8,1.4,0.9,2.5,4.2,4.3,3.9,15.0,0.3,0.5,1.6,0.9,'21-22
10817,434,Isaiah Thomas,CHA,33,22,12,10,15.2,1.1,0.6,0.9,2.2,5.5,5.0,4.5,13.9,0.2,0.4,1.5,1.0,'21-22
10818,434,Jalen Johnson,ATL,20,22,14,8,5.5,0.5,0.2,0.4,1.7,1.6,1.8,1.4,5.4,0.1,0.1,0.4,0.2,'21-22
10819,434,Olivier Sarr,OKC,23,22,6,16,19.1,0.9,1.5,0.6,3.6,7.5,5.2,4.4,17.1,0.7,0.5,2.4,1.3,'21-22
10820,439,Goran Dragic,BKN,36,21,10,11,23.7,1.2,0.9,1.1,3.4,9.1,6.2,7.5,23.8,0.2,0.4,2.1,1.8,'21-22
10821,439,KZ Okpala,MIA,23,21,14,7,11.6,0.5,0.2,0.3,1.9,4.0,3.1,3.0,8.9,0.3,0.1,1.2,0.5,'21-22
10822,439,Kai Jones,CHA,21,21,14,7,3.0,0.2,0.2,0.2,0.8,1.5,1.6,0.8,2.9,0.1,0.0,0.4,0.3,'21-22
10823,442,Tyler Cook,CHI,24,20,13,7,10.0,0.2,0.6,0.3,2.3,3.0,3.1,3.6,12.6,0.2,0.3,1.4,1.6,'21-22
10824,442,Willie Cauley-Stein,PHI,28,20,12,8,9.1,0.4,0.2,0.0,1.5,2.3,2.7,2.2,9.5,0.2,0.3,1.0,0.2,'21-22
10825,444,Haywood Highsmith,MIA,25,19,13,6,8.6,0.0,0.5,0.3,0.6,3.3,2.8,1.4,8.1,0.2,0.2,0.7,0.2,'21-22
10826,444,Isaiah Livers,DET,23,19,8,11,20.2,1.2,0.6,0.8,1.1,6.9,4.9,4.8,22.7,0.4,0.2,1.9,0.6,'21-22
10827,444,Jahmi'us Ramsey,SAC,21,19,2,17,7.0,0.6,0.8,0.5,1.5,2.7,2.4,2.3,7.6,0.1,0.2,0.5,0.5,'21-22
10828,444,Kyle Guy,MIA,24,19,15,4,9.8,0.6,0.2,0.2,0.7,4.6,2.5,3.2,9.2,0.1,0.2,0.6,0.8,'21-22
10829,444,Lindell Wigginton,MIL,24,19,11,8,10.5,0.3,0.0,0.5,1.8,4.8,3.7,4.6,13.4,0.1,0.3,0.9,1.6,'21-22
10830,444,Malcolm Hill,CHI,26,19,8,11,11.2,0.5,0.5,0.7,0.8,4.2,2.0,4.2,12.6,0.2,0.1,1.3,0.6,'21-22
10831,444,Theo Pinson,DAL,26,19,14,5,7.8,0.5,0.2,0.1,0.2,3.0,1.6,2.3,8.4,0.1,0.0,0.6,0.4,'21-22
10832,451,Jay Scrubb,LAC,21,18,8,10,6.7,0.3,0.2,0.5,1.0,3.0,2.3,2.2,7.3,0.2,0.0,0.5,0.4,'21-22
10833,451,Markelle Fultz,ORL,24,18,6,12,20.0,2.2,1.2,1.2,6.2,6.8,5.6,6.6,19.0,0.3,0.7,1.2,2.0,'21-22
10834,451,PJ Dozier,DEN,25,18,9,9,18.9,0.6,0.6,0.4,1.6,7.4,4.2,5.2,18.1,0.3,0.3,1.8,1.1,'21-22
10835,454,Alfonzo McKinnie,CHI,29,17,8,9,12.1,0.8,0.6,0.8,1.5,3.5,3.2,2.8,15.1,0.2,0.2,1.5,0.4,'21-22
10836,454,Javonte Smart,MIA,23,17,11,6,11.8,0.6,0.8,0.5,1.2,3.2,3.2,3.4,9.2,0.2,0.5,0.7,0.4,'21-22
10837,454,Markieff Morris,MIA,32,17,10,7,17.5,1.1,0.6,0.6,3.1,6.1,3.7,5.0,16.0,0.1,0.1,1.9,0.8,'21-22
10838,454,Mychal Mulder,MIA,28,17,3,14,14.1,1.0,0.6,0.2,0.7,3.5,4.1,2.5,11.8,0.1,0.4,0.8,0.3,'21-22
10839,454,Patrick Williams,CHI,20,17,9,8,24.8,0.4,0.5,1.1,3.3,8.3,6.4,7.2,27.3,0.5,0.4,1.6,1.8,'21-22
10840,454,Udoka Azubuike,UTA,22,17,11,6,11.5,0.4,0.6,0.0,4.4,3.2,3.9,2.8,9.2,0.6,0.1,1.5,0.6,'21-22
10841,460,Justin Anderson,IND,28,16,3,13,19.7,0.9,0.4,0.6,1.9,6.8,5.8,5.9,21.3,0.4,0.3,1.4,0.9,'21-22
10842,460,Miye Oni,UTA,24,16,15,1,2.8,0.1,0.0,0.1,0.1,1.3,0.9,0.8,2.6,0.0,0.0,0.4,0.1,'21-22
10843,462,Devontae Cacok,SAS,25,15,5,10,8.1,0.9,0.4,0.3,2.8,2.0,1.7,0.9,7.5,0.5,0.1,1.1,0.5,'21-22
10844,462,Isaac Bonga,TOR,22,15,9,6,4.6,0.2,0.1,0.1,0.3,1.1,1.8,0.7,3.9,0.1,0.1,0.7,0.3,'21-22
10845,462,Luke Kornet,BOS,26,15,11,4,6.9,0.2,0.7,0.0,1.7,2.6,1.8,2.6,6.3,0.2,0.1,0.6,0.3,'21-22
10846,462,Malik Fitts,BOS,24,15,13,2,4.2,0.2,0.4,0.3,0.4,1.7,1.7,1.7,3.2,0.0,0.1,0.3,0.0,'21-22
10847,462,Neemias Queta,SAC,22,15,4,11,8.0,0.6,0.7,0.3,2.3,3.4,2.0,1.3,7.2,0.5,0.2,1.2,0.8,'21-22
10848,462,Vlatko Cancar,DEN,25,15,7,8,11.8,0.6,0.3,0.7,2.1,3.4,2.5,2.7,10.9,0.2,0.2,1.2,1.1,'21-22
10849,468,Abdel Nader,PHX,28,14,11,3,10.4,0.3,0.4,0.5,1.1,4.0,2.6,2.5,9.9,0.3,0.1,1.4,1.0,'21-22
10850,468,Bol Bol,ORL,22,14,5,9,5.8,0.6,0.1,0.7,1.7,2.6,1.0,1.9,4.3,0.1,0.1,0.3,0.1,'21-22
10851,468,Greg Monroe,MIN,32,14,7,7,13.9,1.1,1.9,0.6,4.6,4.4,4.6,3.5,13.9,0.7,0.7,1.7,1.3,'21-22
10852,468,Joe Harris,BKN,30,14,10,4,30.2,1.4,0.6,1.6,1.9,13.9,8.3,11.5,29.0,0.1,0.4,2.2,0.7,'21-22
10853,468,Kris Dunn,POR,28,14,1,13,24.0,1.5,0.4,1.0,5.6,12.8,8.1,8.9,28.3,0.2,0.8,2.7,1.5,'21-22
10854,468,RJ Nembhard Jr.,CLE,23,14,6,8,4.5,0.0,0.1,0.0,0.9,1.6,1.1,0.5,4.4,0.0,0.2,0.1,0.4,'21-22
10855,474,Brook Lopez,MIL,34,13,10,3,23.0,1.5,2.5,0.3,6.5,7.6,4.6,6.4,19.8,1.2,0.4,2.6,1.6,'21-22
10856,474,Georgios Kalaitzakis,OKC,23,13,8,5,16.4,1.1,0.2,0.6,3.1,6.4,5.8,6.5,18.9,0.2,0.0,1.5,1.6,'21-22
10857,474,Jamorko Pickett,DET,24,13,4,9,13.6,0.2,0.6,0.5,0.8,5.4,3.9,3.6,15.8,0.5,0.1,0.9,0.2,'21-22
10858,474,Mamadi Diakite,OKC,25,13,4,9,14.4,0.5,0.5,0.0,3.7,5.1,4.4,3.2,13.7,0.7,0.4,2.5,1.1,'21-22
10859,474,Petr Cornelie,DEN,26,13,3,10,2.9,0.3,0.2,0.0,0.6,0.9,0.8,1.0,3.1,0.1,0.1,0.5,0.2,'21-22
10860,474,Sharife Cooper,ATL,21,13,8,5,3.0,0.2,0.0,0.0,0.3,1.2,0.4,0.8,2.9,0.0,0.2,0.1,0.1,'21-22
10861,474,Solomon Hill,ATL,31,13,7,6,10.7,0.0,0.2,0.0,0.2,3.2,1.5,1.8,9.2,0.2,0.1,1.2,0.2,'21-22
10862,474,Udonis Haslem,MIA,42,13,10,3,6.4,0.3,0.3,0.0,1.4,1.5,1.2,1.9,4.3,0.1,0.2,1.2,0.5,'21-22
10863,482,Brodric Thomas,BOS,25,12,8,4,5.0,0.2,0.0,0.2,1.0,2.8,2.1,1.7,4.0,0.1,0.1,0.6,0.3,'21-22
10864,482,Isaiah Todd,WAS,20,12,1,11,6.2,0.3,0.0,0.4,0.3,1.8,1.7,2.4,6.2,0.2,0.3,0.3,0.3,'21-22
10865,482,Jabari Parker,BOS,27,12,4,8,9.4,0.4,0.8,0.8,1.3,3.0,2.9,2.3,10.3,0.1,0.2,1.1,0.4,'21-22
10866,482,Marcus Garrett,MIA,23,12,11,1,10.7,0.5,0.2,0.3,0.5,3.8,3.4,2.4,8.5,0.3,0.3,1.3,0.4,'21-22
10867,482,Robert Woodard II,SAS,22,12,0,12,3.5,0.0,0.0,0.2,0.2,1.1,1.0,0.9,2.5,0.1,0.2,0.3,0.3,'21-22
10868,482,Tim Frazier,CLE,31,12,1,11,17.3,0.6,0.2,0.2,0.8,7.8,5.3,3.5,17.5,0.1,0.2,2.3,1.0,'21-22
10869,482,Yves Pons,MEM,23,12,9,3,5.9,0.0,0.3,0.2,0.3,2.5,2.5,1.8,6.5,0.3,0.1,0.5,0.3,'21-22
10870,489,Braxton Key,DET,25,11,5,6,17.9,1.0,1.2,1.4,4.9,4.5,4.3,3.1,18.7,1.0,0.4,2.4,1.2,'21-22
10871,489,Collin Sexton,CLE,23,11,7,4,28.8,2.9,2.0,3.0,9.1,13.8,7.6,8.9,28.2,0.0,1.5,2.3,3.9,'21-22
10872,489,Devon Dotson,CHI,22,11,5,6,7.7,0.5,0.2,0.7,1.6,2.7,1.8,1.6,6.7,0.0,0.2,1.0,0.6,'21-22
10873,489,Myles Powell,PHI,24,11,8,3,4.7,0.2,0.2,0.3,0.7,1.2,1.5,1.1,4.4,0.0,0.1,0.7,0.2,'21-22
10874,489,Quinndary Weatherspoon,GSW,25,11,8,3,6.7,0.4,0.4,0.5,2.0,2.4,1.6,2.0,5.5,0.1,0.0,1.4,0.5,'21-22
10875,489,Tacko Fall,CLE,26,11,4,7,5.3,0.1,0.3,0.2,0.9,1.2,1.9,1.3,3.1,0.5,0.1,0.3,0.7,'21-22
10876,495,Chris Silva,MIA,25,10,7,3,9.1,0.6,0.7,0.0,1.6,3.9,1.8,2.4,6.4,0.1,0.3,2.0,1.3,'21-22
10877,495,Louis King,SAC,23,10,2,8,10.4,0.7,0.3,0.5,0.6,3.8,3.6,3.0,11.0,0.1,0.1,1.4,0.9,'21-22
